session_date,scan_et,symbol,side,entry,sl,tp,notional_usdt,wallet_before,wallet_after,pnl_usdt_gross,fee_usdt,pnl_usdt,pnl_r,outcome,ob_low,ob_high,impulse_pct,entry_mode
2026-06-23,11:00,CRCLUSDT,SHORT,76.46,78.2621,72.8558,5.049,14.0,14.0498,0.0528,0.003,0.0498,0.4439,session_close,76.46,77.98,0.014995,ob_prox
2026-06-24,14:15,CRCLUSDT,LONG,71.07,70.0516,73.1069,8.3042,14.0,13.988,-0.007,0.005,-0.012,-0.0589,session_close,70.34,71.07,0.01935,ob_prox
2026-06-25,12:30,CRCLUSDT,SHORT,69.62,71.1581,66.5438,5.3863,14.0,14.0541,0.0573,0.0032,0.0541,0.4811,session_close,69.62,70.87,0.008254,ob_prox
2026-02-10,10:15,PLTRUSDT,SHORT,143.95,145.6279,140.5942,10.2092,14.0,14.2319,0.238,0.0061,0.2319,2.0,win,143.95,145.34,0.013467,ob_prox
2026-02-12,10:15,PLTRUSDT,SHORT,133.05,134.6461,129.8578,9.9198,14.0,14.232,0.238,0.006,0.232,2.0,win,133.05,134.38,0.021158,ob_prox
2026-02-17,10:45,PLTRUSDT,LONG,130.92,128.3082,136.1437,5.9649,14.0,14.088,0.0916,0.0036,0.088,0.7696,session_close,128.57,130.92,0.0104,ob_prox
2026-02-23,11:30,PLTRUSDT,LONG,129.91,128.1179,133.4942,8.6265,14.0,14.0253,0.0305,0.0052,0.0253,0.2567,session_close,128.38,129.91,0.011531,ob_prox
2026-02-25,10:15,PLTRUSDT,LONG,133.5,132.1905,136.1189,12.1322,14.0,14.0527,0.06,0.0073,0.0527,0.504,session_close,132.46,133.5,0.024023,ob_prox
2026-02-27,11:30,PLTRUSDT,SHORT,136.37,137.6206,133.8687,12.9757,14.0,13.917,-0.0752,0.0078,-0.083,-0.6317,session_close,136.37,137.35,0.013841,ob_prox
2026-03-03,12:45,PLTRUSDT,LONG,145.75,144.3312,148.5877,12.2242,14.0,14.1168,0.1241,0.0073,0.1168,1.0431,session_close,144.62,145.75,0.016759,ob_prox
2026-03-05,12:45,PLTRUSDT,SHORT,151.84,153.0466,149.4267,14.9746,14.0,13.872,-0.119,0.009,-0.128,-1.0,loss,151.84,152.74,0.011657,ob_prox
2026-03-06,11:00,PLTRUSDT,LONG,155.28,152.6511,160.5378,7.029,14.0,14.2338,0.238,0.0042,0.2338,2.0,win,152.98,155.28,0.015514,ob_prox
2026-03-09,10:00,PLTRUSDT,SHORT,155.72,156.7308,153.6984,18.3327,14.0,14.227,0.238,0.011,0.227,2.0,win,155.72,156.43,0.010401,ob_prox
2026-03-23,11:30,PLTRUSDT,SHORT,158.28,159.772,155.296,12.6243,14.0,13.8734,-0.119,0.0076,-0.1266,-1.0,loss,158.28,159.5,0.009602,ob_prox
2026-03-24,11:15,PLTRUSDT,LONG,153.74,151.4493,158.3214,7.9867,14.0,14.0523,0.0571,0.0048,0.0523,0.4802,session_close,151.74,153.74,0.008266,ob_prox
2026-03-27,12:30,PLTRUSDT,SHORT,143.54,145.5677,139.4845,8.4238,14.0,14.0195,0.0246,0.0051,0.0195,0.2071,session_close,143.54,145.26,0.010744,ob_prox
2026-03-31,11:00,PLTRUSDT,LONG,142.26,140.9765,144.827,13.1898,14.0,14.2301,0.238,0.0079,0.2301,2.0,win,141.29,142.26,0.013767,ob_prox
2026-04-01,10:45,PLTRUSDT,LONG,146.8,145.1705,150.059,10.7207,14.0,13.971,-0.0226,0.0064,-0.029,-0.1902,session_close,145.48,146.8,0.008293,ob_prox
2026-04-06,13:00,PLTRUSDT,SHORT,148.46,149.1177,147.1445,26.8596,14.0,14.087,0.1031,0.0161,0.087,0.8666,session_close,148.46,148.86,0.00878,ob_prox
2026-04-08,10:45,PLTRUSDT,SHORT,147.43,149.2126,143.8647,9.8417,14.0,14.2321,0.238,0.0059,0.2321,2.0,win,147.43,148.89,0.026283,ob_prox
2026-04-13,10:45,PLTRUSDT,LONG,132.75,130.9699,136.3102,8.8743,14.0,13.972,-0.0227,0.0053,-0.028,-0.191,session_close,131.3,132.75,0.029615,ob_prox
2026-04-14,09:30,PLTRUSDT,LONG,135.55,134.1234,138.4032,11.3068,14.0,14.0082,0.015,0.0068,0.0082,0.1262,session_close,134.45,135.55,0.018968,ob_prox
2026-04-15,10:15,PLTRUSDT,LONG,138.22,136.6773,141.3054,10.6621,14.0,14.2316,0.238,0.0064,0.2316,2.0,win,137.01,138.22,0.008635,ob_prox
2026-04-16,09:45,PLTRUSDT,SHORT,143.63,144.7577,141.3745,15.156,14.0,14.0753,0.0844,0.0091,0.0753,0.7094,session_close,143.63,144.43,0.028457,ob_prox
2026-04-17,10:00,PLTRUSDT,LONG,146.73,144.714,150.7621,8.661,14.0,13.9812,-0.0136,0.0052,-0.0188,-0.1141,session_close,145.04,146.73,0.014215,ob_prox
2026-04-20,13:15,PLTRUSDT,LONG,145.23,144.4946,146.7009,23.4998,14.0,14.104,0.1181,0.0141,0.104,0.9926,session_close,144.78,145.23,0.009059,ob_prox
2026-04-23,12:45,PLTRUSDT,SHORT,142.87,143.9063,140.7975,16.4066,14.0,14.2282,0.238,0.0098,0.2282,2.0,win,142.87,143.6,0.01692,ob_prox
2026-04-30,12:15,PLTRUSDT,SHORT,139.15,140.2857,136.8787,14.5808,14.0,13.9934,0.0021,0.0087,-0.0066,0.0176,session_close,139.15,140.02,0.010866,ob_prox
2026-05-04,13:15,PLTRUSDT,LONG,147.35,146.6548,148.7403,25.224,14.0,13.8659,-0.119,0.0151,-0.1341,-1.0,loss,146.91,147.35,0.012205,ob_prox
2026-05-05,10:15,PLTRUSDT,SHORT,137.83,139.8766,133.7368,8.0141,14.0,14.0981,0.1029,0.0048,0.0981,0.8648,session_close,137.83,139.6,0.042929,ob_prox
2026-05-07,12:45,PLTRUSDT,SHORT,137.51,139.1559,134.2182,9.942,14.0,14.0171,0.0231,0.006,0.0171,0.1944,session_close,137.51,138.87,0.012395,ob_prox
2026-05-08,10:45,PLTRUSDT,LONG,136.58,132.8673,144.0054,4.3777,14.0,14.0403,0.0429,0.0026,0.0403,0.3609,session_close,133.15,136.58,0.018862,ob_prox
2026-05-11,12:15,PLTRUSDT,LONG,134.91,133.9693,136.7914,17.066,14.0,14.2278,0.238,0.0102,0.2278,2.0,win,134.22,134.91,0.010711,ob_prox
2026-05-14,10:00,PLTRUSDT,LONG,131.88,130.4969,134.6463,11.3465,14.0,14.1627,0.1695,0.0068,0.1627,1.4243,session_close,130.76,131.88,0.011338,ob_prox
2026-05-15,12:15,PLTRUSDT,LONG,134.43,133.2668,136.7564,13.7528,14.0,13.9559,-0.0358,0.0083,-0.0441,-0.3009,session_close,133.53,134.43,0.013386,ob_prox
2026-05-18,11:00,PLTRUSDT,SHORT,134.23,136.037,130.6161,8.8399,14.0,13.9295,-0.0652,0.0053,-0.0705,-0.5479,session_close,134.23,135.8,0.013998,ob_prox
2026-05-26,10:45,PLTRUSDT,LONG,135.92,134.9871,137.7858,17.3377,14.0,14.2276,0.238,0.0104,0.2276,2.0,win,135.21,135.92,0.012141,ob_prox
2026-05-27,10:30,PLTRUSDT,LONG,133.57,131.6272,137.4556,8.1814,14.0,13.9369,-0.0582,0.0049,-0.0631,-0.489,session_close,131.85,133.57,0.014089,ob_prox
2026-05-28,10:45,PLTRUSDT,LONG,138.36,136.5593,141.9614,9.1435,14.0,14.2325,0.238,0.0055,0.2325,2.0,win,136.81,138.36,0.020069,ob_prox
2026-06-01,12:00,PLTRUSDT,LONG,160.66,159.6432,162.6937,18.8019,14.0,14.2267,0.238,0.0113,0.2267,2.0,win,159.94,160.66,0.014875,ob_prox
2026-06-03,10:30,PLTRUSDT,SHORT,145.92,147.0143,143.7313,15.8677,14.0,14.2285,0.238,0.0095,0.2285,2.0,win,145.92,146.68,0.028232,ob_prox
2026-06-05,12:00,PLTRUSDT,SHORT,137.4,138.292,135.6161,18.3311,14.0,14.227,0.238,0.011,0.227,2.0,win,137.4,137.95,0.011375,ob_prox
2026-06-08,11:15,PLTRUSDT,SHORT,136.65,137.6193,134.7115,16.7771,14.0,14.0095,0.0196,0.0101,0.0095,0.1651,session_close,136.65,137.31,0.008274,ob_prox
2026-06-11,12:00,PLTRUSDT,LONG,129.69,127.7091,133.6517,7.7911,14.0,14.0812,0.0859,0.0047,0.0812,0.7219,session_close,128.02,129.69,0.014967,ob_prox
2026-06-24,09:30,PLTRUSDT,LONG,114.37,113.1895,116.731,11.529,14.0,13.8741,-0.119,0.0069,-0.1259,-1.0,loss,113.46,114.37,0.024467,ob_prox
2026-06-26,14:45,PLTRUSDT,SHORT,113.19,114.0894,111.3912,14.9759,14.0,14.0148,0.0238,0.009,0.0148,0.2001,session_close,113.19,113.8,0.009431,ob_prox
2026-06-29,11:00,PLTRUSDT,SHORT,116.43,118.4394,112.4113,6.8953,14.0,14.0344,0.0385,0.0041,0.0344,0.3235,session_close,116.43,118.18,0.010901,ob_prox
2026-04-02,09:45,NVDAUSDT,LONG,173.66,171.1027,178.7746,8.0809,14.0,14.1655,0.1703,0.0048,0.1655,1.4312,session_close,171.45,173.66,0.017839,ob_prox
2026-04-20,11:00,NVDAUSDT,SHORT,199.42,200.6625,196.935,19.0996,14.0,13.8695,-0.119,0.0115,-0.1305,-1.0,loss,199.42,200.44,0.008937,ob_prox
2026-04-24,14:15,NVDAUSDT,SHORT,209.34,210.2216,207.5767,28.256,14.0,14.0991,0.1161,0.017,0.0991,0.9755,session_close,209.34,209.97,0.008467,ob_prox
2026-05-01,14:45,NVDAUSDT,SHORT,199.96,200.7256,198.4288,31.0807,14.0,14.1757,0.1943,0.0186,0.1757,1.6327,session_close,199.96,200.42,0.008239,ob_prox
2026-05-04,10:15,NVDAUSDT,SHORT,197.95,199.4888,194.8724,15.3081,14.0,14.2288,0.238,0.0092,0.2288,2.0,win,197.95,199.21,0.008633,ob_prox
2026-05-11,10:30,NVDAUSDT,LONG,219.87,217.8245,223.961,12.7913,14.0,13.9696,-0.0227,0.0077,-0.0304,-0.1907,session_close,218.12,219.87,0.02455,ob_prox
2026-05-14,10:15,NVDAUSDT,LONG,233.5,230.4551,239.5898,9.1256,14.0,14.0828,0.0883,0.0055,0.0828,0.7422,session_close,230.79,233.5,0.012467,ob_prox
2026-05-26,09:30,NVDAUSDT,SHORT,218.25,218.8963,216.9573,40.1826,14.0,14.2139,0.238,0.0241,0.2139,2.0,win,218.25,218.55,0.008608,ob_prox
2026-06-02,11:00,NVDAUSDT,SHORT,226.56,232.7564,214.1673,4.351,14.0,14.0669,0.0695,0.0026,0.0669,0.5842,session_close,226.56,232.4,0.020764,ob_prox
2026-06-04,12:30,NVDAUSDT,LONG,218.39,217.3664,220.4372,25.3893,14.0,14.2228,0.238,0.0152,0.2228,2.0,win,217.75,218.39,0.011989,ob_prox
2026-06-11,10:45,NVDAUSDT,SHORT,201.4,203.6038,196.9923,10.875,14.0,13.8745,-0.119,0.0065,-0.1255,-1.0,loss,201.4,203.21,0.010078,ob_prox
2026-06-25,11:00,NVDAUSDT,LONG,196.67,191.8779,206.2542,4.8838,14.0,13.9815,-0.0156,0.0029,-0.0185,-0.1315,session_close,192.19,196.67,0.017462,ob_prox
2026-04-07,12:45,AAPLUSDT,LONG,250.56,249.3989,252.8822,25.6792,14.0,14.2226,0.238,0.0154,0.2226,2.0,win,249.9,250.56,0.008664,ob_prox
2026-04-14,10:45,AAPLUSDT,SHORT,259.48,260.939,256.5621,21.1645,14.0,14.0387,0.0514,0.0127,0.0387,0.4318,session_close,259.48,260.42,0.013991,ob_prox
2026-04-15,11:30,AAPLUSDT,LONG,263.76,262.0625,267.155,18.4902,14.0,14.1747,0.1858,0.0111,0.1747,1.5611,session_close,262.59,263.76,0.011503,ob_prox
2026-06-02,10:15,AAPLUSDT,LONG,309.44,308.3983,311.5233,35.3506,14.0,14.2168,0.238,0.0212,0.2168,2.0,win,308.66,309.44,0.015707,ob_prox
2026-06-04,10:15,AAPLUSDT,SHORT,311.05,312.8689,307.4123,20.3506,14.0,13.961,-0.0268,0.0122,-0.039,-0.2254,session_close,311.05,312.6,0.008782,ob_prox
2026-06-05,12:30,AAPLUSDT,SHORT,312.62,313.7991,310.2618,31.5503,14.0,14.2191,0.238,0.0189,0.2191,2.0,win,312.62,313.52,0.008075,ob_prox
2026-06-08,10:15,AAPLUSDT,LONG,312.35,310.4298,316.1904,19.3569,14.0,14.2264,0.238,0.0116,0.2264,2.0,win,310.75,312.35,0.012885,ob_prox
2026-06-23,11:30,AAPLUSDT,SHORT,299.08,300.8704,295.4991,19.878,14.0,14.2261,0.238,0.0119,0.2261,2.0,win,299.08,300.57,0.008984,ob_prox
2026-05-18,10:15,QQQUSDT,SHORT,707.25,711.0627,699.6247,22.0745,14.0,14.2248,0.238,0.0132,0.2248,2.0,win,707.25,710.59,0.008197,ob_prox
2026-06-08,11:00,QQQUSDT,LONG,719.26,713.4036,730.9728,14.6151,14.0,13.9298,-0.0614,0.0088,-0.0702,-0.5157,session_close,714.05,719.26,0.011478,ob_prox
2026-06-09,14:00,QQQUSDT,LONG,703.31,698.5291,712.8718,17.506,14.0,14.1154,0.1259,0.0105,0.1154,1.0584,session_close,699.27,703.31,0.013528,ob_prox
2026-06-11,14:15,QQQUSDT,LONG,711.9,706.6321,722.4357,16.0817,14.0,14.1009,0.1105,0.0096,0.1009,0.9283,session_close,707.46,711.9,0.015138,ob_prox
2026-04-09,10:45,SNDKUSDT,LONG,824.45,813.3111,846.7278,8.8078,14.0,14.2327,0.238,0.0053,0.2327,2.0,win,814.96,824.45,0.013157,ob_prox
2026-04-15,10:45,SNDKUSDT,SHORT,890.4,907.5808,856.0384,6.1672,14.0,13.9845,-0.0118,0.0037,-0.0155,-0.0989,session_close,890.4,905.8,0.013674,ob_prox
2026-04-20,09:45,SNDKUSDT,SHORT,920.21,936.4504,887.7292,6.7427,14.0,14.0443,0.0483,0.004,0.0443,0.4058,session_close,920.21,934.61,0.009469,ob_prox
2026-04-21,12:00,SNDKUSDT,LONG,908.72,898.5449,929.0703,10.6276,14.0,13.9378,-0.0558,0.0064,-0.0622,-0.4688,session_close,901.4,908.72,0.011912,ob_prox
2026-04-22,12:45,SNDKUSDT,LONG,957.99,947.8102,978.3496,11.1988,14.0,14.2313,0.238,0.0067,0.2313,2.0,win,950.79,957.99,0.021569,ob_prox
2026-04-27,10:45,SNDKUSDT,LONG,1051.55,1033.1121,1088.4258,6.7868,14.0,14.1197,0.1238,0.0041,0.1197,1.0402,session_close,1035.93,1051.55,0.017791,ob_prox
2026-04-28,10:00,SNDKUSDT,SHORT,1013.1,1054.9874,929.3253,2.8782,14.0,14.021,0.0227,0.0017,0.021,0.1905,session_close,1013.1,1051.99,0.018097,ob_prox
2026-04-30,14:00,SNDKUSDT,LONG,1095.53,1087.6113,1111.3675,16.4632,14.0,14.2281,0.238,0.0099,0.2281,2.0,win,1090.86,1095.53,0.008795,ob_prox
2026-05-01,10:45,SNDKUSDT,SHORT,1092.13,1142.1045,992.181,2.6006,14.0,13.8794,-0.119,0.0016,-0.1206,-1.0,loss,1092.13,1138.47,0.025334,ob_prox
2026-05-05,15:15,SNDKUSDT,SHORT,1404.38,1416.5594,1380.0212,13.7216,14.0,13.9766,-0.0152,0.0082,-0.0234,-0.1281,session_close,1404.38,1412.51,0.011561,ob_prox
2026-05-07,11:30,SNDKUSDT,SHORT,1350.0,1363.9978,1322.0043,11.4768,14.0,14.2311,0.238,0.0069,0.2311,2.0,win,1350.0,1359.52,0.020268,ob_prox
2026-05-08,10:15,SNDKUSDT,LONG,1466.65,1439.3432,1521.2635,6.3915,14.0,14.2342,0.238,0.0038,0.2342,2.0,win,1444.43,1466.65,0.053925,ob_prox
2026-05-18,12:15,SNDKUSDT,SHORT,1312.78,1328.3915,1281.557,10.0068,14.0,14.232,0.238,0.006,0.232,2.0,win,1312.78,1323.36,0.020519,ob_prox
2026-05-19,11:30,SNDKUSDT,LONG,1328.97,1298.7628,1389.3844,5.2354,14.0,14.2349,0.238,0.0031,0.2349,2.0,win,1303.85,1328.97,0.020123,ob_prox
2026-05-21,11:15,SNDKUSDT,LONG,1474.34,1453.281,1516.4581,8.3312,14.0,14.233,0.238,0.005,0.233,2.0,win,1458.57,1474.34,0.012203,ob_prox
2026-05-22,10:45,SNDKUSDT,LONG,1504.43,1481.3825,1550.525,7.7677,14.0,13.8763,-0.119,0.0047,-0.1237,-1.0,loss,1486.58,1504.43,0.011394,ob_prox
2026-05-29,10:30,SNDKUSDT,SHORT,1671.74,1710.8589,1593.5021,5.0854,14.0,13.9344,-0.0625,0.0031,-0.0656,-0.5248,session_close,1671.74,1705.78,0.016177,ob_prox
2026-06-01,10:30,SNDKUSDT,LONG,1766.66,1690.853,1918.2739,2.7733,14.0,13.9892,-0.0091,0.0017,-0.0108,-0.0764,session_close,1695.56,1766.66,0.01697,ob_prox
2026-06-04,11:45,SNDKUSDT,LONG,1806.03,1784.0403,1850.0094,9.7736,14.0,13.8751,-0.119,0.0059,-0.1249,-1.0,loss,1788.92,1806.03,0.018506,ob_prox
2026-06-05,12:00,SNDKUSDT,SHORT,1623.31,1650.1705,1569.589,7.1917,14.0,14.2337,0.238,0.0043,0.2337,2.0,win,1623.31,1644.83,0.024437,ob_prox
2026-06-08,10:45,SNDKUSDT,LONG,1646.98,1607.4366,1726.0668,4.9563,14.0,13.9813,-0.0157,0.003,-0.0187,-0.132,session_close,1612.67,1646.98,0.025258,ob_prox
2026-06-09,10:45,SNDKUSDT,SHORT,1753.12,1801.3141,1656.7318,4.3288,14.0,14.2354,0.238,0.0026,0.2354,2.0,win,1753.12,1795.54,0.019533,ob_prox
2026-06-11,14:30,SNDKUSDT,LONG,1826.71,1802.5236,1875.0829,8.9876,14.0,14.2326,0.238,0.0054,0.2326,2.0,win,1809.26,1826.71,0.019417,ob_prox
2026-06-12,12:30,SNDKUSDT,LONG,1986.82,1966.8701,2026.7199,11.8512,14.0,13.9385,-0.0544,0.0071,-0.0615,-0.4571,session_close,1973.74,1986.82,0.008184,ob_prox
2026-06-15,10:45,SNDKUSDT,LONG,2098.42,2072.0477,2151.1647,9.4687,14.0,14.0315,0.0372,0.0057,0.0315,0.3128,session_close,2078.38,2098.42,0.020154,ob_prox
2026-06-16,09:45,SNDKUSDT,SHORT,2113.06,2172.6044,1993.9712,4.223,14.0,14.2355,0.238,0.0025,0.2355,2.0,win,2113.06,2166.04,0.010809,ob_prox
2026-06-23,13:15,SNDKUSDT,SHORT,1988.09,2024.1363,1915.9975,6.5633,14.0,14.0781,0.082,0.0039,0.0781,0.6891,session_close,1988.09,2017.19,0.012968,ob_prox
2026-06-29,11:15,SNDKUSDT,LONG,1965.0,1908.236,2078.528,4.1194,14.0,14.1763,0.1788,0.0025,0.1763,1.5027,session_close,1916.15,1965.0,0.022107,ob_prox
2026-05-04,10:00,BABAUSDT,LONG,134.12,133.539,135.2819,27.4716,14.0,13.8645,-0.119,0.0165,-0.1355,-1.0,loss,133.71,134.12,0.010413,ob_prox
2026-05-06,13:00,BABAUSDT,SHORT,141.76,142.5706,140.1388,20.8107,14.0,14.0154,0.0279,0.0125,0.0154,0.2344,session_close,141.76,142.38,0.008233,ob_prox
2026-05-07,12:00,BABAUSDT,SHORT,141.97,142.4429,141.0241,35.7231,14.0,14.2166,0.238,0.0214,0.2166,2.0,win,141.97,142.25,0.008285,ob_prox
2026-05-13,13:00,BABAUSDT,LONG,145.61,142.8005,151.2291,6.1674,14.0,14.0107,0.0144,0.0037,0.0107,0.121,session_close,143.04,145.61,0.015935,ob_prox
2026-05-18,09:30,BABAUSDT,SHORT,134.76,135.3873,133.5055,25.5658,14.0,14.2227,0.238,0.0153,0.2227,2.0,win,134.76,135.14,0.008256,ob_prox
2026-06-05,11:30,BABAUSDT,SHORT,122.55,123.1377,121.3746,24.8141,14.0,14.2231,0.238,0.0149,0.2231,2.0,win,122.55,122.91,0.008674,ob_prox
2026-06-12,09:30,BABAUSDT,SHORT,112.35,112.8518,111.3463,26.6408,14.0,14.222,0.238,0.016,0.222,2.0,win,112.35,112.64,0.010028,ob_prox
2026-06-15,09:30,BABAUSDT,LONG,113.08,112.4017,114.4367,19.8373,14.0,13.8691,-0.119,0.0119,-0.1309,-1.0,loss,112.61,113.08,0.008081,ob_prox
2026-06-22,12:45,BABAUSDT,SHORT,105.01,106.7901,101.4498,7.0199,14.0,13.9938,-0.002,0.0042,-0.0062,-0.0169,session_close,105.01,106.61,0.009398,ob_prox
2026-06-23,09:30,BABAUSDT,LONG,102.0,101.6748,102.6504,37.3247,14.0,14.2156,0.238,0.0224,0.2156,2.0,win,101.86,102.0,0.015221,ob_prox
2026-06-29,10:45,BABAUSDT,SHORT,95.44,96.4182,93.4836,11.6103,14.0,13.9808,-0.0122,0.007,-0.0192,-0.1022,session_close,95.44,96.24,0.008702,ob_prox
2026-05-08,10:45,AMDUSDT,LONG,436.43,431.8071,445.6757,11.2344,14.0,14.2313,0.238,0.0067,0.2313,2.0,win,432.68,436.43,0.014721,ob_prox
2026-05-14,10:15,AMDUSDT,LONG,450.68,441.8386,468.3627,6.0659,14.0,13.991,-0.0054,0.0036,-0.009,-0.0452,session_close,442.74,450.68,0.027449,ob_prox
2026-05-19,14:15,AMDUSDT,SHORT,420.15,424.6603,411.1294,11.0853,14.0,14.1358,0.1425,0.0067,0.1358,1.1973,session_close,420.15,423.82,0.009486,ob_prox
2026-05-21,13:30,AMDUSDT,LONG,443.14,439.1917,451.0366,13.3561,14.0,14.23,0.238,0.008,0.23,2.0,win,440.45,443.14,0.011682,ob_prox
2026-05-22,10:15,AMDUSDT,LONG,466.85,462.1595,476.231,11.8442,14.0,14.019,0.0261,0.0071,0.019,0.2196,session_close,463.44,466.85,0.008895,ob_prox
2026-05-27,14:15,AMDUSDT,LONG,495.57,492.158,502.394,17.2839,14.0,14.0158,0.0262,0.0104,0.0158,0.2198,session_close,493.4,495.57,0.017365,ob_prox
2026-05-28,10:30,AMDUSDT,LONG,508.52,500.6255,524.3089,7.6653,14.0,14.2334,0.238,0.0046,0.2334,2.0,win,501.96,508.52,0.018153,ob_prox
2026-05-29,10:15,AMDUSDT,SHORT,515.75,522.8077,501.6347,8.6961,14.0,13.9835,-0.0113,0.0052,-0.0165,-0.0949,session_close,515.75,521.49,0.014676,ob_prox
2026-06-04,13:15,AMDUSDT,LONG,524.95,520.2127,534.4247,13.1865,14.0,13.9574,-0.0347,0.0079,-0.0426,-0.2913,session_close,521.53,524.95,0.009109,ob_prox
2026-06-08,11:00,AMDUSDT,LONG,490.21,476.6952,517.2396,4.3164,14.0,13.9985,0.0011,0.0026,-0.0015,0.0096,session_close,478.13,490.21,0.031256,ob_prox
2026-06-09,14:00,AMDUSDT,LONG,462.95,454.0294,480.7911,6.1757,14.0,14.1691,0.1728,0.0037,0.1691,1.4517,session_close,455.6,462.95,0.032565,ob_prox
2026-06-11,10:45,AMDUSDT,SHORT,467.14,475.5024,450.4152,6.6476,14.0,13.877,-0.119,0.004,-0.123,-1.0,loss,467.14,473.83,0.008142,ob_prox
2026-06-12,13:00,AMDUSDT,LONG,513.88,509.0103,523.6195,12.5575,14.0,13.9356,-0.0569,0.0075,-0.0644,-0.4785,session_close,510.72,513.88,0.0204,ob_prox
2026-06-16,11:15,AMDUSDT,SHORT,522.54,530.1865,507.2469,8.1321,14.0,14.2194,0.2243,0.0049,0.2194,1.8845,session_close,522.54,528.55,0.030104,ob_prox
2026-06-22,13:45,AMDUSDT,LONG,545.34,540.8507,554.3185,14.4557,14.0,14.1697,0.1784,0.0087,0.1697,1.4991,session_close,542.24,545.34,0.008249,ob_prox
2026-06-29,09:45,AMDUSDT,SHORT,517.56,536.5886,479.5029,3.2367,14.0,13.8791,-0.119,0.0019,-0.1209,-1.0,loss,517.56,535.14,0.025874,ob_prox
2026-05-18,10:00,LITEUSDT,SHORT,892.23,918.0745,840.5411,4.1082,14.0,14.0115,0.014,0.0025,0.0115,0.1172,session_close,892.23,916.29,0.057861,ob_prox
2026-05-19,11:30,LITEUSDT,LONG,870.31,857.0194,896.8912,7.7925,14.0,14.2333,0.238,0.0047,0.2333,2.0,win,858.76,870.31,0.023192,ob_prox
2026-05-20,15:15,LITEUSDT,SHORT,866.19,875.9924,846.5852,10.5155,14.0,13.9703,-0.0234,0.0063,-0.0297,-0.1969,session_close,866.19,874.26,0.013353,ob_prox
2026-05-21,10:30,LITEUSDT,LONG,947.5,913.795,1014.91,3.3453,14.0,14.057,0.059,0.002,0.057,0.4961,session_close,915.69,947.5,0.082591,ob_prox
2026-05-22,09:30,LITEUSDT,SHORT,957.42,973.8748,924.5103,6.924,14.0,14.0718,0.076,0.0042,0.0718,0.6387,session_close,957.42,971.96,0.015146,ob_prox
2026-05-26,10:30,LITEUSDT,SHORT,924.33,936.9387,899.1127,8.7238,14.0,14.114,0.1192,0.0052,0.114,1.0017,session_close,924.33,935.09,0.036145,ob_prox
2026-05-27,09:30,LITEUSDT,SHORT,898.51,909.907,875.716,9.3816,14.0,13.8754,-0.119,0.0056,-0.1246,-1.0,loss,898.51,908.11,0.046968,ob_prox
2026-05-28,14:30,LITEUSDT,SHORT,869.36,876.0587,855.9626,15.4438,14.0,14.1165,0.1258,0.0093,0.1165,1.0569,session_close,869.36,874.32,0.012112,ob_prox
2026-05-29,10:00,LITEUSDT,SHORT,839.88,855.2164,809.2072,6.5169,14.0,13.8771,-0.119,0.0039,-0.1229,-1.0,loss,839.88,851.52,0.043547,ob_prox
2026-06-01,15:00,LITEUSDT,SHORT,909.57,919.774,889.162,10.6075,14.0,14.0331,0.0395,0.0064,0.0331,0.3322,session_close,909.57,916.27,0.013935,ob_prox
2026-06-02,10:15,LITEUSDT,LONG,997.84,954.9205,1083.6791,2.7666,14.0,14.0868,0.0885,0.0017,0.0868,0.7435,session_close,958.7,997.84,0.038983,ob_prox
2026-06-03,11:15,LITEUSDT,SHORT,975.88,992.96,941.7201,6.7992,14.0,14.2339,0.238,0.0041,0.2339,2.0,win,975.88,988.86,0.008015,ob_prox
2026-06-04,10:45,LITEUSDT,LONG,896.23,877.7975,933.095,5.786,14.0,14.2345,0.238,0.0035,0.2345,2.0,win,881.93,896.23,0.031619,ob_prox
2026-06-05,11:45,LITEUSDT,SHORT,914.72,929.1055,885.949,7.5668,14.0,14.2335,0.238,0.0045,0.2335,2.0,win,914.72,924.79,0.022039,ob_prox
2026-06-12,10:45,LITEUSDT,LONG,911.09,894.154,944.962,6.4017,14.0,14.0682,0.072,0.0038,0.0682,0.6046,session_close,898.32,911.09,0.049471,ob_prox
2026-06-16,12:00,LITEUSDT,LONG,878.31,861.6561,911.6177,6.276,14.0,13.9806,-0.0156,0.0038,-0.0194,-0.1315,session_close,865.57,878.31,0.00975,ob_prox
2026-06-23,13:15,LITEUSDT,SHORT,832.63,839.7055,818.4789,14.0036,14.0,14.2296,0.238,0.0084,0.2296,2.0,win,832.63,836.38,0.008656,ob_prox
2026-06-25,12:00,LITEUSDT,LONG,845.86,836.654,864.2721,10.9338,14.0,14.2314,0.238,0.0066,0.2314,2.0,win,840.06,845.86,0.014006,ob_prox
2026-06-26,12:00,LITEUSDT,LONG,795.96,782.6147,822.6506,7.0976,14.0,14.2337,0.238,0.0043,0.2337,2.0,win,786.08,795.96,0.016531,ob_prox
2026-06-29,11:30,LITEUSDT,LONG,819.23,803.9315,849.827,6.3724,14.0,14.2342,0.238,0.0038,0.2342,2.0,win,807.12,819.23,0.049998,ob_prox
2026-05-18,10:15,ORCLUSDT,SHORT,185.44,189.0209,178.2782,6.1626,14.0,13.9504,-0.0459,0.0037,-0.0496,-0.3854,session_close,185.44,188.65,0.028963,ob_prox
